"Name of commune" Residents "Change in %" "Population density per km²" "Foreign nationals in %" "0-19 years" "20-64 years" "65 years or over" "Crude marriage rate" "Crude divorce rate" "Crude birth rate" "Crude mortality rate" "Private households" "Size of households in persons" "Total surface area in km2" "Settlement and urban area in %" "Change in ha" "Agricultural area in %" "Change in ha" "Wooded area in %" "Unproductive area in %" "Employed total" "Primary sector" "Secondary sector" "Tertiary sector" "Business establishments total" "Primary sector" "Secondary sector" "Tertiary sector" "Dwelling vacancy rate" "New housing units per 1000 residents" "Social assistance rate" "FDP/PLR 2)" CVP SP SVP EVP/CSP GLP BDP PdA/Sol. GPS "Small right-wing parties"
Bougy-Villars 416 235 -7.1 -5.6 -1.1 23.1 20.9 58.2 20.9 1.8 38.8 38.2 22.5 0.6 150 43 21 86 30 3 3 24 0.0 6.19 1.8 19.9 6.6 15.5 34.0 0.0 4.4 0.1 4.4 7.3 0.4 8.1     
Féchy 825 306 6.0 5.0 1.4 25.8 22.9 61.9 15.2 2.7 22.9 70.1 6.6 0.4 191 47 29 115 61 14 5 42 23.0 2.19 0.5 19.5 4.5 15.5 23.6 0.4 7.2 0.2 2.2 13.0 0.3 5.3     
Gimel 1,805 96 2.2 3.5 0.3 22.5 24.5 59.6 15.9 18.9 5.7 32.0 61.6 0.7 671 68 118 485 120 19 32 69 12.2 0.00 2.2 16.3 5.3 19.1 31.7 1.5 5.3 0.8 1.2 8.3 3.0 5.9     
Longirod 414 44 -1.7 -1.0 1.2 17.4 22.2 62.6 15.2 9.5 3.2 39.2 57.3 0.3 69 43 3 23 29 14 3 12 0.0 3.32 0.7 20.4 4.6 12.8 31.9 1.3 7.8 4.3 4.1 7.6 0.3 15.2     
Marchissy 448 37 8.0 9.4 0.2 17.2 26.1 61.6 12.3 11.9 2.9 32.0 65.0 0.1 92 40 25 27 40 12 7 21 17.9 0.00 2.0 12.9 3.6 21.9 17.7 0.3 12.1 0.2 5.1 14.2 3.3 7.8     
"Mollens (VD)" 295 27 5.7 5.7 0.7 12.2 25.8 58.3 15.9 11.1 2.3 46.8 50.2 0.7 64 37 7 20 34 17 6 11 0.0 0.64 3.8 11.4 5.4 16.1 46.0 0.3 1.0 1.2 4.7 5.6 0.5 6.8     
Montherod 519 104 -4.6 -7.2 2.2 27.6 24.5 65.7 9.8 5.0 7.3 46.7 45.7 0.4 112 22 42 48 32 12 9 11 0.0 0.45 2.3 11.7 5.6 20.6 30.1 1.2 11.1 0.0 3.2 13.5 1.6 34.4     
Saint-George 941 76 0.9 0.1 0.4 21.0 27.4 58.1 14.5 12.3 5.8 17.7 76.4 0.2 178 27 24 127 62 7 12 43 6.4 0.00 1.7 17.4 3.7 18.3 22.2 0.1 10.5 0.9 8.0 9.4 0.6 6.1     
Saint-Livres 686 84 12.8 11.5 0.8 16.3 23.5 62.5 14.0 8.1 6.5 49.6 43.0 0.9 82 38 11 33 43 14 4 25 10.2 0.00 3.1 12.2 2.2 24.7 32.9 0.6 4.7 0.1 2.7 13.1 1.8 8.1     
Saint-Oyens 320 105 3.2 6.1 -1.9 16.3 24.1 62.5 13.4 3.0 4.9 56.6 38.5 0.0 64 21 11 32 26 10 3 13 15.6 0.00 2.6 11.9 3.5 12.5 47.7 0.1 3.4 0.4 1.2 9.6 1.3 7.4     
Saubraz 366 99 3.4 3.4 1.4 19.4 32.5 56.8 10.7 3.7 7.0 46.2 45.7 1.1 51 9 16 26 30 5 9 16 0.0 2.01 1.3 10.1 3.1 16.7 43.0 0.1 6.5 1.3 0.1 11.8 0.2 6.8     
Avenches 3,587 184 7.7 6.4 0.8 33.3 22.5 62.2 15.3 19.4 18.4 64.2 16.5 0.9 2,309 159 679 1,471 281 34 48 199 22.9 0.81 4.6 17.2 3.1 27.8 23.8 0.7 6.3 1.4 2.1 6.0 5.0 9.4     
Cudrefin 1,426 90 10.6 9.0 2.1 12.5 25.6 60.6 13.8 15.9 8.0 60.6 22.7 8.7 293 84 37 172 96 26 13 57 14.7 0.00 1.4 16.2 4.7 29.0 24.3 0.8 6.2 2.1 1.1 7.4 1.5 7.4     
Faoug 753 218 1.8 1.2 0.1 17.0 21.2 65.9 12.9 3.5 19.6 54.8 25.1 0.6 135 24 33 78 54 10 12 32 2.7 5.54 0.7 11.9 6.4 22.2 22.2 1.9 6.3 2.4 2.0 14.4 4.9 13.7     
Vully-les-Lacs 2,530 120 11.1 9.4 0.5 10.8 20.0 60.4 19.6 21.1 11.7 67.0 17.4 3.8 649 199 48 402 199 59 25 115 35.6 0.00 1.6 19.3 3.0 20.0 30.3 1.3 4.7 2.5 1.0 7.6 1.6 7.5     
Bettens 405 108 19.5 17.4 1.8 14.6 29.9 62.2 7.9 3.8 12.3 72.8 14.7 0.3 89 24 23 42 28 12 5 11 14.8 0.00 0.3 21.8 2.8 19.5 32.5 0.0 4.5 1.0 1.8 7.6 3.1 4.9     
Bournens 324 83 15.7 14.3 2.1 10.2 24.4 57.7 17.9 3.9 7.5 74.7 16.2 1.5 49 21 3 25 29 9 3 17 6.2 2.10 1.0 14.2 3.6 13.7 36.2 2.7 3.3 2.5 3.8 11.0 0.6 8.8     
Boussens 913 290 4.7 3.1 1.5 14.2 27.2 62.4 10.4 3.2 9.1 77.7 13.2 0.0 147 17 13 117 48 9 7 32 3.3 0.00 0.9 8.7 3.5 26.2 35.1 0.0 7.3 0.0 2.8 11.3 1.1 7.7     
"La Chaux (Cossonay)" 397 59 -5.9 -9.2 1.2 11.3 23.9 62.5 13.6 6.8 6.2 76.1 17.1 0.6 71 27 17 27 40 13 10 17 0.0 0.00 0.2 17.5 2.8 20.9 23.9 0.2 5.0 0.5 1.5 22.9 0.1 1.5     
Chavannes-le-Veyron 127 48 2.4 2.4 0.8 12.6 22.8 66.9 10.2 2.7 6.0 68.0 25.6 0.4 37 25 2 10 18 10 2 6 0.0 0.00 0.8 9.2 1.2 17.4 45.5 4.7 5.9 0.0 2.6 11.4 0.0 9.1     
Chevilly 246 64 0.4 -4.1 1.6 8.5 26.8 60.6 12.6 3.8 5.6 76.7 17.5 0.3 38 15 3 20 22 7 3 12 0.0 4.42 1.2 23.1 5.7 11.1 23.7 1.6 6.7 0.3 3.6 14.4 1.5 4.9     
Cossonay 3,437 415 2.0 0.9 1.6 21.6 26.4 62.5 11.1 8.2 14.1 62.5 23.2 0.2 1,199 44 206 950 223 14 33 176 7.3 0.40 3.7 14.6 5.3 28.4 23.2 1.3 5.4 0.8 2.7 13.2 1.0 8.5     
"Cottens (VD)" 457 194 4.3 3.0 1.8 14.9 27.1 60.8 12.0 2.4 11.3 74.2 14.6 0.0 109 40 28 42 41 9 8 24 0.0 0.00 1.1 18.1 4.2 22.5 26.5 1.0 7.1 0.9 2.5 8.7 1.4 7.1     
Cuarnens 384 54 0.3 -0.3 0.5 13.3 21.9 63.3 14.8 7.1 4.7 64.7 30.5 0.1 101 37 21 43 37 15 9 13 15.6 0.56 0.3 14.3 4.8 28.2 26.5 2.9 3.8 0.3 3.3 6.9 2.5 6.8     
Daillens 913 165 2.9 1.6 1.4 17.6 25.6 64.6 9.7 5.5 14.4 65.4 20.0 0.2 807 33 65 710 77 15 16 46 6.6 0.26 0.3 15.5 3.3 21.1 31.7 0.7 3.6 2.2 3.0 14.1 0.4 6.7     
Dizy 213 70 -3.6 -3.2 -0.5 8.0 29.1 62.4 8.5 3.1 7.4 69.7 22.9 0.0 58 16 22 20 15 5 4 6 9.4 0.00 1.8 6.8 2.3 28.6 27.6 0.0 6.8 0.0 1.5 20.2 2.0 5.3     
Eclépens 1,012 174 1.5 0.6 1.1 25.6 22.1 63.6 14.2 5.8 19.9 52.7 26.1 1.2 1,218 28 629 560 67 8 16 43 0.0 0.00 3.5 15.3 3.4 27.4 31.3 0.1 4.9 2.6 2.5 7.5 0.3 8.6     
Ferreyres 299 95 1.7 -2.7 2.7 6.7 28.4 60.9 10.7 3.2 6.0 52.0 41.1 0.9 55 11 18 26 20 4 5 11 3.3 0.82 2.0 14.2 2.0 26.7 12.6 0.6 5.2 1.2 5.7 27.6 0.2 5.3     
Gollion 727 134 16.7 14.0 2.4 13.8 23.4 62.7 13.9 5.5 8.2 80.4 11.2 0.2 269 68 53 148 53 18 13 22 13.8 0.00 0.9 18.1 3.5 22.8 27.6 2.4 4.3 0.9 3.6 9.4 1.7 8.6     
Grancy 397 70 4.7 6.1 0.5 16.4 26.4 56.4 17.1 5.7 4.8 68.4 26.5 0.4 81 26 23 32 25 8 5 12 0.0 0.00 2.0 28.8 4.8 16.1 24.7 0.0 5.2 1.0 2.3 11.7 0.0 3.9     
L'Isle 989 61 1.4 2.5 0.3 13.0 19.5 64.3 16.2 16.3 5.4 47.8 46.6 0.2 387 58 101 228 101 23 19 59 1.0 0.00 2.1 13.4 3.6 26.1 27.0 1.2 4.7 1.1 2.6 14.1 1.2 4.8     
Lussery-Villars 374 100 6.9 6.0 0.9 17.1 17.4 69.5 13.1 3.7 6.7 82.6 9.9 0.8 37 17 3 17 18 6 3 9 0.0 0.00 1.1 12.8 3.1 25.7 31.1 0.1 3.5 1.3 4.1 13.7 0.3 2.1     
Mauraz 56 112 3.7 1.9 0.0 1.8 23.2 62.5 14.3 0.5 8.5 80.9 10.6 0.0 22 9 2 11 11 3 2 6 0.0 0.00 0.0 2.4 0.0 21.5 38.9 0.0 18.1 0.0 13.0 6.0 0.0 8.3     
"Mex (VD)" 639 226 -2.3 -2.9 1.1 26.6 19.4 65.3 15.3 2.9 16.7 54.5 28.8 0.0 1,329 7 1,258 64 28 4 5 19 9.4 2.25 0.8 16.3 7.2 16.4 35.9 0.2 5.2 1.0 2.0 7.4 1.3 4.1     
Moiry 271 41 5.0 3.9 1.6 10.3 24.0 62.4 13.7 6.7 3.1 41.5 55.3 0.0 48 23 5 20 24 8 4 12 0.0 0.00 2.3 13.4 3.1 25.1 23.7 1.7 6.3 1.1 2.1 14.7 4.4 7.1     
Mont-la-Ville 347 18 1.5 4.4 -1.5 8.9 22.5 56.8 20.7 19.8 2.9 44.6 52.2 0.3 62 23 2 37 29 11 2 16 5.8 0.58 2.6 10.6 2.6 24.0 33.9 1.8 6.2 3.9 1.3 9.8 1.1 6.5     
Montricher 852 33 3.4 3.4 0.1 12.3 23.6 60.2 16.2 26.0 3.0 38.7 57.5 0.8 205 59 21 125 79 25 14 40 8.2 0.00 2.9 18.3 2.4 21.5 30.1 2.0 4.1 0.3 2.0 11.8 2.3 4.6     
Orny 368 66 0.3 2.2 -1.6 16.0 26.4 59.5 14.1 5.5 6.9 76.0 16.2 0.9 112 30 11 71 22 10 4 8 0.0 1.39 3.2 25.9 3.0 15.2 24.3 0.7 5.2 0.3 6.0 14.4 1.6 4.2     
Pampigny 1,068 96 8.0 7.2 1.0 13.7 27.4 61.4 11.1 11.1 5.0 57.7 36.5 0.7 235 55 60 120 83 22 15 46 36.5 0.00 2.8 9.5 4.8 25.0 24.6 1.3 6.4 0.5 2.6 14.0 4.3 4.7     
Penthalaz 2,997 774 2.8 0.5 1.5 23.7 21.2 63.6 15.1 3.9 25.5 56.1 16.9 1.6 940 13 343 584 155 5 35 115 0.0 0.29 3.1 17.3 5.1 31.7 23.6 1.6 3.5 0.7 1.9 10.1 0.4 4.0     
Penthaz 1,649 431 3.7 1.6 1.7 21.0 25.7 60.8 13.5 3.9 17.4 66.6 13.5 2.6 557 12 360 185 84 5 27 52 2.4 0.29 2.7 14.6 4.1 22.6 31.1 0.4 4.7 1.0 1.8 14.2 1.1 5.6     
Pompaples 795 179 4.1 2.9 -0.5 22.3 25.2 58.1 16.7 4.4 9.5 70.7 18.7 1.1 580 14 11 555 53 6 7 40 1.3 0.00 5.9 11.6 3.1 29.9 23.2 0.7 3.1 0.8 4.0 14.1 4.2 5.3     
"La Sarraz" 2,363 306 8.5 8.1 1.5 25.8 23.9 63.8 12.3 7.7 11.9 48.1 38.9 1.2 623 23 138 462 161 7 29 125 3.8 0.09 4.6 19.8 3.2 25.2 19.9 0.9 5.7 0.8 4.5 12.1 0.8 5.0     
Senarclens 431 109 9.7 10.2 0.5 9.3 26.0 58.5 15.5 3.9 7.1 87.8 5.1 0.0 128 23 4 101 22 9 1 12 0.0 1.18 0.0 18.3 4.3 14.6 29.4 2.2 8.9 0.8 3.4 9.6 2.8 4.3     
Sévery 210 88 -5.8 -4.5 0.9 6.2 25.2 61.0 13.8 2.4 5.8 83.8 10.4 0.0 81 29 21 31 23 7 4 12 4.8 0.00 5.6 28.1 3.7 14.4 27.7 1.5 3.7 0.1 1.3 12.6 0.4 0.0     
Sullens 875 223 2.5 3.3 0.1 11.5 23.0 58.4 18.6 3.9 16.2 71.1 12.7 0.0 92 32 20 40 45 12 8 25 13.7 0.00 1.6 19.1 6.1 15.5 34.6 0.4 6.2 0.7 4.3 8.0 1.0 7.1     
Vufflens-la-Ville 1,183 220 4.4 3.6 1.5 14.2 22.7 62.2 15.0 5.4 13.6 61.5 23.0 1.9 184 15 71 98 79 10 18 51 0.8 0.39 1.3 15.9 6.2 25.4 24.9 0.8 6.1 0.6 2.6 11.8 0.3 4.3     
Assens 1,016 190 1.3 0.5 0.6 10.8 24.4 60.7 14.9 5.3 9.0 79.7 11.1 0.2 363 40 70 253 88 14 16 58 16.7 0.00 1.6 12.1 18.8 19.6 22.6 0.1 6.8 1.3 3.9 8.8 0.7 5.0     
Bercher 1,135 267 2.3 1.5 1.2 16.0 26.1 60.2 13.7 4.2 16.3 56.8 26.4 0.5 355 16 47 293 71 8 14 49 10.6 0.66 3.1 18.7 4.1 26.5 27.3 0.4 6.1 0.6 1.4 11.1 0.8 5.2     
Bioley-Orjulaz 460 148 1.8 0.7 2.7 21.3 23.5 67.2 9.3 3.1 10.6 70.6 17.7 1.0 425 10 353 62 34 5 13 16 15.2 0.00 1.6 21.0 13.6 11.7 33.5 0.0 5.0 0.1 2.2 9.4 1.6 3.4     
Bottens 1,188 172 9.4 5.5 3.1 15.7 24.2 64.1 11.7 6.9 7.6 71.6 20.2 0.6 236 40 119 77 69 16 22 31 0.0 0.20 0.7 13.3 12.2 13.7 34.5 0.3 5.6 0.5 1.7 12.9 1.1 6.7     
Bretigny-sur-Morrens 739 258 2.1 0.7 1.8 12.2 24.1 64.5 11.4 2.9 10.9 64.9 24.2 0.0 107 10 37 60 34 4 8 22 0.0 0.00 1.6 11.1 6.6 25.8 27.3 0.1 6.6 0.5 2.8 13.3 0.6 3.9     
"Cugy (VD)" 2,548 879 12.4 11.2 1.0 23.0 24.5 60.7 14.8 2.9 26.6 36.6 36.9 0.0 829 11 295 523 154 5 38 111 3.1 0.51 2.2 17.0 5.3 24.9 24.1 0.7 5.7 1.3 2.6 10.5 0.4 4.3     
Echallens 5,368 806 3.4 2.8 0.5 20.1 25.6 61.7 12.7 6.7 22.2 63.7 13.0 1.0 2,471 39 405 2,028 407 17 52 338 2.0 0.00 3.4 13.0 10.1 24.2 24.4 1.5 5.6 0.3 2.6 11.9 1.7 5.3     
Essertines-sur-Yverdon 873 90 0.6 -1.4 1.4 10.2 25.8 61.4 12.8 9.7 6.0 68.2 25.6 0.2 195 51 37 107 73 19 11 43 4.6 1.36 1.1 12.3 2.8 17.8 34.9 1.5 8.9 0.9 3.7 8.3 4.1 7.1     
Etagnières 1,035 273 9.1 8.5 1.5 19.4 25.3 62.7 12.0 3.8 10.3 74.3 15.1 0.3 514 19 129 366 68 6 16 46 47.3 0.00 2.3 12.9 13.5 16.0 28.4 0.6 5.5 0.2 1.7 13.7 2.5 5.7     
Fey 589 80 4.8 3.2 2.0 11.4 24.8 60.8 14.4 7.4 5.7 68.0 26.2 0.1 144 29 66 49 43 13 11 19 6.8 0.00 0.5 19.7 4.2 22.8 22.9 0.3 4.0 0.7 4.7 13.6 4.6 6.7     
Froideville 1,989 281 13.1 11.3 1.6 12.6 26.6 61.3 12.1 7.1 10.3 38.3 51.3 0.0 202 17 42 143 99 8 19 72 20.6 0.24 1.6 15.5 4.4 21.4 31.8 0.5 7.5 1.7 2.6 10.0 1.3 4.2     
"Morrens (VD)" 988 270 1.8 1.0 0.4 13.1 22.7 58.4 18.9 3.7 15.1 65.1 19.7 0.0 160 7 24 129 55 4 4 47 7.1 0.00 1.1 12.4 4.6 28.1 22.9 0.3 6.2 0.0 3.9 13.9 1.6 5.4     
Oulens-sous-Echallens 519 89 6.4 4.1 2.3 8.5 24.9 61.8 13.3 5.9 10.9 64.4 24.7 0.0 172 34 36 102 46 13 11 22 1.9 1.35 1.0 15.7 6.7 19.4 28.2 2.2 4.8 1.5 1.1 11.5 3.0 5.4     
Pailly 470 81 0.6 0.2 0.9 9.1 28.3 58.5 13.2 5.8 6.6 75.5 17.7 0.2 110 47 12 51 31 13 3 15 0.0 0.00 0.4 11.5 2.9 13.6 46.4 3.3 4.4 0.7 2.9 10.2 2.1 3.1     
Penthéréaz 374 66 3.6 3.0 0.8 5.9 24.3 62.3 13.4 5.7 5.4 64.3 30.1 0.2 94 36 24 34 34 14 7 13 2.7 0.00 2.7 10.6 3.2 27.1 21.3 0.3 3.6 0.1 2.9 13.3 0.7 2.0     
Poliez-Pittet 721 144 5.1 2.9 2.2 10.0 25.4 61.2 13.5 5.0 9.4 54.9 35.7 0.0 175 35 70 70 51 14 12 25 11.1 0.33 1.0 15.0 14.8 16.2 35.0 1.9 5.0 0.3 1.3 7.5 0.9 4.2     
Rueyres 251 124 2.9 -0.8 2.0 9.6 27.5 59.8 12.7 2.0 11.1 70.7 18.2 0.0 79 18 36 25 18 8 2 8 23.9 0.98 2.6 19.5 2.2 11.0 41.5 2.8 6.3 0.3 2.5 8.0 3.4 5.4     
"Saint-Barthélemy (VD)" 760 184 1.2 1.3 0.4 12.2 25.7 64.6 9.7 4.1 7.2 80.7 11.8 0.2 310 31 26 253 45 13 7 25 0.0 0.00 0.3 10.7 11.7 25.9 30.6 1.1 4.6 0.2 2.2 7.1 2.3 7.5     
Villars-le-Terroir 830 117 5.9 9.2 1.0 10.6 22.0 63.1 14.8 7.1 8.8 76.8 14.3 0.0 140 61 23 56 62 26 6 30 18.1 0.00 0.8 15.0 19.2 11.2 34.9 1.0 3.4 0.8 2.3 6.6 2.2 4.6     
Vuarrens 844 94 9.2 4.3 3.1 12.1 31.3 57.7 11.0 9.0 5.5 70.5 24.1 0.0 147 47 21 79 73 23 11 39 2.4 1.30 2.4 13.8 9.3 17.2 33.2 1.9 3.9 0.2 3.1 5.6 4.5 4.8     
Montilliez 1,552 131 8.8 7.1 1.6 12.7 27.4 61.5 11.0 11.8 7.2 71.3 21.5 0.0 274 91 65 118 114 34 24 56 6.4 0.16 0.8 16.5 5.7 20.2 29.2 1.2 5.7 1.4 3.0 10.5 1.0 4.9     
Goumoëns 888 83 4.6 8.6 -2.7 12.2 23.2 61.3 15.5 10.7 7.1 72.0 20.4 0.5 158 53 49 56 56 25 6 25 21.4 0.00 2.0 20.9 3.7 17.2 35.4 0.2 7.8 0.1 1.4 8.2 1.0 2.7     
Bonvillars 511 68 3.9 2.2 1.6 9.6 26.4 58.9 14.7 7.5 6.4 48.9 44.0 0.7 126 41 47 38 36 14 6 16 0.0 0.00 0.8 23.9 2.6 22.8 31.7 0.2 2.9 0.1 1.3 8.4 2.2 3.3     
Bullet 591 35 1.9 19.3 -1.7 7.3 17.9 55.3 26.7 16.9 5.3 47.5 46.5 0.7 174 27 23 124 49 10 11 28 1.7 1.30 2.8 12.8 1.7 20.7 40.3 0.9 3.2 1.4 4.7 8.5 2.6 6.1     
Champagne 960 245 18.4 16.6 2.0 17.1 25.6 64.2 10.2 3.9 9.9 51.4 36.6 2.0 330 15 229 86 50 6 11 33 21.9 2.67 1.6 22.1 3.4 17.5 27.2 0.1 7.4 0.8 1.0 12.5 3.1 6.0     
Concise 869 76 11.6 10.4 0.8 13.6 24.4 58.8 16.8 11.4 8.8 24.5 66.5 0.3 176 65 22 89 70 13 10 47 49.5 1.10 2.7 20.4 1.5 20.2 26.4 0.7 8.7 1.3 2.6 9.1 3.6 2.0     
Corcelles-près-Concise 297 73 6.5 12.2 -1.4 8.8 21.9 60.6 17.5 4.1 12.5 45.7 41.6 0.2 102 35 4 63 21 12 3 6 0.0 0.00 0.3 29.2 4.3 20.8 20.9 0.0 3.4 0.8 2.2 12.1 2.4 17.0     
Fiez 389 57 -4.0 -5.9 1.2 10.8 27.5 59.9 12.6 6.8 2.9 61.9 34.7 0.4 57 16 14 27 23 7 5 11 2.6 0.57 1.5 19.2 1.7 22.1 23.6 2.8 9.5 0.0 2.2 10.7 4.7 2.1     
Fontaines-sur-Grandson 148 19 2.1 -1.4 2.1 12.8 22.3 62.2 15.5 7.9 2.4 47.1 50.1 0.4 23 12 7 4 13 5 3 5 0.0 0.00 2.0 8.8 5.7 18.2 44.2 0.0 3.2 0.1 3.5 5.8 3.8 2.5     
Giez 399 84 17.0 16.1 -0.3 9.5 24.1 56.9 19.0 4.8 5.7 58.6 35.3 0.4 101 28 40 33 38 10 8 20 2.5 0.00 2.1 20.1 3.0 17.7 33.2 0.3 3.7 1.4 3.3 8.2 2.7 3.7     
Grandevent 217 63 1.4 1.9 0.0 9.7 25.3 60.4 14.3 3.5 3.2 45.5 51.3 0.0 21 7 1 13 12 3 1 8 0.0 0.00 0.0 19.4 4.4 22.5 25.4 2.4 5.0 0.0 1.8 14.2 3.9 3.3     
Grandson 3,163 402 4.1 2.2 1.1 19.0 22.2 62.4 15.4 7.9 23.9 64.6 8.7 2.8 1,390 22 320 1,048 192 8 43 141 6.6 0.00 4.5 24.0 4.1 21.8 18.2 1.1 5.8 0.5 2.9 12.0 2.7 7.2     
Mauborget 102 19 6.3 5.2 1.0 18.6 21.6 52.9 25.5 5.5 4.2 25.3 70.3 0.2 25 15 0 10 13 5 0 8 9.8 1.77 3.2 8.5 7.2 17.2 47.7 0.3 3.9 0.2 3.7 8.4 1.8 5.5     
Mutrux 130 40 -1.5 -0.8 -0.8 3.1 28.5 50.0 21.5 3.2 3.4 34.2 62.4 0.0 24 12 2 10 9 3 1 5 0.0 0.00 0.8 14.9 0.1 27.3 31.5 7.1 8.3 0.0 1.3 6.5 2.8 4.1     
Novalles 101 49 0.0 -2.0 4.0 6.9 18.8 65.3 15.8 2.1 4.4 46.6 49.0 0.0 17 12 1 4 8 4 1 3 0.0 0.00 1.9 12.6 0.0 25.7 44.4 0.0 0.0 0.0 1.0 10.6 5.8 3.9     
"Onnens (VD)" 476 93 1.3 2.1 -0.4 12.4 24.2 61.8 14.1 5.1 9.4 41.5 49.1 0.0 146 38 5 103 39 10 4 25 0.0 1.41 1.7 14.4 2.4 29.6 24.9 1.2 4.0 0.0 1.8 12.2 4.5 3.3     
Provence 344 11 4.6 3.0 -0.3 7.0 18.3 59.0 22.7 31.9 2.2 54.5 43.1 0.2 133 58 12 63 44 22 5 17 0.0 1.02 4.1 13.2 0.5 29.4 38.4 0.0 1.5 0.1 1.3 10.8 1.6 4.8     
Sainte-Croix 4,660 118 3.3 -0.6 -0.3 17.3 19.5 56.4 24.1 39.3 7.0 41.2 49.8 2.0 1,639 95 609 935 353 39 81 233 1.9 2.35 9.6 14.0 2.9 34.3 26.6 1.7 2.2 0.8 2.5 7.4 2.7 5.6     
Tévenon 744 52 6.9 7.8 0.6 11.0 22.6 59.0 18.4 14.2 3.1 40.7 56.0 0.2 106 30 4 72 38 12 3 23 8.1 0.82 1.5 9.2 2.0 32.8 25.3 0.7 5.7 0.2 3.3 15.0 3.3 3.9     
Belmont-sur-Lausanne 3,474 1,311 3.2 3.3 1.5 27.2 26.1 61.4 12.5 2.6 33.8 35.8 30.4 0.0 543 26 79 438 176 5 21 150 3.7 0.20 2.1 17.6 4.6 24.0 15.6 0.3 7.4 0.9 4.2 14.6 0.7 3.7     
Cheseaux-sur-Lausanne 3,955 862 1.8 -0.5 1.8 22.2 23.5 64.4 12.2 4.6 24.1 60.6 14.7 0.7 2,236 32 862 1,342 197 14 42 141 3.8 0.17 1.3 13.1 4.6 31.3 21.7 2.5 5.6 0.5 3.5 11.0 1.1 6.6     
Crissier 7,402 1,343 3.1 -3.4 1.1 43.8 24.9 63.0 12.0 5.5 48.2 25.2 26.4 0.2 9,240 14 2,345 6,881 718 6 161 551 0.9 0.74 5.3 16.3 6.4 26.9 23.6 0.8 4.3 1.1 3.0 10.2 0.9 6.6     
Epalinges 8,790 1,923 3.6 3.5 0.9 27.1 23.4 59.8 16.9 4.6 56.1 18.6 25.3 0.0 2,221 6 213 2,002 413 3 47 363 5.1 2.38 2.7 18.6 4.8 25.4 17.7 1.1 6.3 1.0 3.2 12.9 1.1 0.9     
Jouxtens-Mézery 1,353 701 1.3 0.1 0.5 21.1 24.1 59.1 16.8 1.9 47.9 41.1 10.9 0.0 118 2 39 77 51 1 12 38 4.4 1.68 0.7 22.0 8.7 16.3 15.8 1.5 6.3 0.4 2.0 18.5 0.7 6.9     
Lausanne 130,421 3,152 2.0 0.3 0.9 41.3 19.6 64.8 15.6 41.3 44.6 16.1 39.1 0.1 111,686 149 6,720 104,817 11,534 23 946 10,565 1.7 0.15 10.3 12.5 4.4 32.1 16.5 0.7 4.6 0.5 8.1 15.3 1.2 1.1     
"Le Mont-sur-Lausanne" 6,291 641 13.2 11.5 0.9 23.7 23.5 58.8 17.8 9.8 30.3 51.4 18.4 0.0 7,181 52 1,411 5,718 625 18 119 488 14.6 0.00 2.2 19.1 6.2 21.7 23.5 1.0 6.9 1.1 3.2 9.5 0.9 0.0     
Paudex 1,399 2,915 0.4 0.9 1.2 32.4 18.8 60.7 20.5 0.5 80.0 8.0 10.0 2.0 1,276 1 322 953 131 1 13 117 5.0 0.99 3.9 18.9 3.3 26.6 23.2 0.1 5.3 0.4 3.2 9.1 0.7 0.0     
Prilly 11,709 5,347 2.4 1.2 0.9 40.6 19.9 60.4 19.6 2.2 82.6 11.0 6.4 0.0 6,220 3 1,719 4,498 512 1 102 409 2.9 0.05 8.5 15.4 4.9 30.5 21.2 0.8 3.5 0.9 4.8 12.0 1.0 4.8     
Pully 17,368 2,969 1.4 2.6 0.1 29.9 19.5 56.9 23.6 5.9 55.5 20.3 23.9 0.3 5,687 27 540 5,120 1,085 8 84 993 7.1 0.44 2.4 19.1 5.3 22.0 17.6 0.5 6.8 0.7 3.1 11.9 0.8 3.1     
"Renens (VD)" 20,232 6,835 3.2 1.5 1.2 51.6 21.6 64.1 14.3 3.0 94.2 3.4 2.4 0.0 11,568 26 2,385 9,157 1,113 1 205 907 0.2 0.07 8.9 12.7 3.5 30.4 21.9 0.8 3.2 0.4 10.9 11.4 1.9 4.8     
Romanel-sur-Lausanne 3,286 1,141 0.3 -0.4 1.0 21.2 21.6 63.3 15.1 2.9 37.3 58.9 3.8 0.0 1,289 14 429 846 194 5 40 149 0.0 0.07 2.9 19.2 5.1 24.7 24.6 1.4 4.9 0.6 3.8 10.4 1.8 2.6     
Chexbres 2,081 972 0.5 -1.0 -1.9 20.6 19.9 55.7 24.4 2.2 32.4 50.9 16.2 0.5 857 48 124 685 164 16 23 125 1.0 3.06 1.9 22.3 3.9 22.1 19.6 0.7 6.5 1.3 3.3 10.3 0.5 10.0     
"Forel (Lavaux)" 2,007 108 3.1 2.5 1.6 18.0 22.7 63.5 13.8 18.5 7.8 64.3 27.6 0.3 645 124 254 267 171 50 40 81 13.5 0.00 2.9 19.3 2.7 17.2 27.3 0.9 6.2 0.8 3.3 8.9 2.0 5.2     
Lutry 9,465 1,120 1.7 1.6 -0.5 25.7 20.5 57.6 21.9 8.5 35.9 43.4 20.0 0.7 2,920 109 441 2,370 724 35 70 619 4.1 0.54 1.4 20.7 4.9 20.2 19.0 0.7 5.0 0.8 2.4 13.5 0.6 6.6     
